g_force_x, g_force_y, g_force_z
0.8866067, -0.1764432, -0.19769447
0.9154193, -0.11518961, -0.1525394
0.96517825, -0.020976849, -0.09640806
0.97569716, 0.013659318, -0.06323541
0.99545443, 0.009756642, 0.003170894
1.0442683, -0.018049818, 0.041709736
1.0389022, -0.04271586, 0.043661077
0.9949666, -0.029788274, 0.012927584
0.98228294, 0.0058540627, -0.02808092
0.996674, 0.04539898, -0.009787167
1.0301211, 0.08710876, 0.013659318
1.0542688, 0.10933569, -0.008323652
1.0445122, 0.10933569, -0.0034453305
1.023261, 0.07198588, -0.049057744
0.9898444, -0.001219556, -0.14619756
0.9461528, -0.08296218, -0.17842504
0.94298184, -0.114213966, -0.15180764
0.968837, -0.1149457, -0.12424505
0.99130785, -0.09128578, -0.10250599
0.99130785, -0.027349161, -0.06104016
1.0239928, 0.07369336, 0.014878923
1.0869842, 0.17839454, 0.10589031
1.1250352, 0.22428145, 0.15714331
1.1101563, 0.17546761, 0.10954908
1.0371946, 0.07808386, 0.017318083
1.0110651, -0.003414854, -0.025397824
1.020334, -0.06979068, -0.0066162245
0.99545443, -0.109579556, -0.011982417
0.97179455, -0.099578954, -9.7564474E-4
0.9922835, -0.05344824, 0.089791834
1.0188704, 0.002439209, 0.18010198
1.0183825, 0.062960975, 0.1808337
1.0147238, 0.11640921, 0.09101139
1.0059428, 0.14936852, -0.027836984
1.0415852, 0.19327351, -0.10762824
1.1436033, 0.23550156, -0.05783874
1.233883, 0.2542831, 0.03341656
1.2158331, 0.19888356, 0.0039026763
1.0869842, 0.06686365, -0.08665139
0.9510311, -0.08320609, -0.115707986
0.8353536, -0.19790788, -0.090066224
0.7775149, -0.23501368, 0.011220158
0.77434397, -0.19010252, 0.14494745
0.79803437, -0.10128638, 0.24818522
0.8236456, -0.019025462, 0.33700135
0.88026476, 0.024391701, 0.32090288
0.91883415, 0.030001756, 0.25794187
0.9478602, 0.0524726, 0.22644612
1.0042354, 0.10079861, 0.18766336
1.0728065, 0.13787389, 0.18546811
1.1301574, 0.13543478, 0.13543473
1.1311331, 0.056131363, 0.03073349
1.0982044, -0.06466835, -0.042715907
1.044756, -0.14327055, -0.11226265
0.9871613, -0.1325077, -0.15668596
0.94151837, -0.051252943, -0.04881383
0.900266, 0.051253043, 0.067595385
0.8412076, 0.13055645, 0.13226382
0.81486464, 0.14961244, 0.21400641
0.8094985, 0.09421281, 0.2435508
0.7670265, 0.010244561, 0.16787565
0.723091, -0.022440316, 0.08637698
0.7601968, 0.012195851, 0.065888
0.8412076, 0.05759483, 0.09515798
0.8809965, 0.09226152, 0.10052417
0.8848992, 0.10177425, 0.06808326
0.89563155, 0.07783994, 0.061009634
0.8892897, 0.039788924, 0.061009634
0.8458421, -0.0014634671, 0.011464069
0.8063276, -0.035642337, -0.040276747
0.7950769, -0.023903783, -0.036861915
0.81584024, 0.039545015, 0.0056101033
0.8338901, 0.12348283, 0.09271882
0.8455981, 0.18229721, 0.14689879
0.825597, 0.1930296, 0.13592255
0.80169314, 0.14839278, 0.11933625
0.7880033, 0.06540018, 0.08027906
0.7606846, -0.025367348, -0.011982417
0.7216275, -0.05954612, -0.06689415
0.75824547, -0.028812628, -0.07396772
0.7958087, 0.023172146, -0.022470841
0.79852223, 0.07296162, 0.030977402
0.77434397, 0.10665257, 0.047075927
0.7514158, 0.10836005, 0.053173855
0.74214697, 0.08860276, 0.058570474
0.73870164, 0.09055404, 0.080766924
0.7409274, 0.09226152, 0.089547925
0.71992004, 0.07271771, 0.044636767
0.6972358, 0.033447135, -0.03393491
0.70211416, -0.0021952007, -0.045886826
0.71967614, -0.0014634671, -0.021495147
0.70601684, 0.040276747, -0.01954381
0.71992004, 0.10079861, -0.023934333
0.7369942, 0.14985634, 0.006829659
0.750928, 0.16790617, 0.008293175
0.75214756, 0.150832, -0.0051527577
0.7291889, 0.12397066, -0.046130735
0.6913818, 0.0790595, -0.117171474
0.66500837, 0.036617983, -0.13766047
0.6711062, 0.0060979743, -0.13961181
0.6711062, 0.0060979743, -0.115951896
0.68430823, 0.03173966, -0.070796825
0.690894, 0.07320554, -0.039788898
0.69894326, 0.0895784, -0.03393491
0.6735454, 0.07491291, -0.06347932
0.65622735, 0.04076457, -0.13009906
0.6576908, -0.0019512895, -0.16424738
0.6916257, -0.010732287, -0.14936848
0.69967496, 0.021708582, -0.121318065
0.73138416, 0.06613191, -0.11299441
0.7299207, 0.08811493, -0.10835998
0.7035777, 0.07613247, -0.13302606
0.7133343, 0.046130713, -0.1481489
0.73309153, 0.033447135, -0.11104307
0.7228471, 0.025855169, -0.12034239
0.690894, 0.017074171, -0.13473347
0.6955284, 0.0065857964, -0.1437584
0.6906501, -0.0041465876, -0.15473464
0.6906501, 4.8782237E-4, -0.16229607
0.72821325, 0.025123436, -0.15912515
0.7689778, 0.06198533, -0.13570914
0.7797101, 0.08860276, -0.11079916
0.79434514, 0.0790595, -0.15473464
0.77092916, 0.021952493, -0.22501312
0.74946445, -0.046862446, -0.25772846
0.7406835, -0.07662029, -0.2567528
0.72553015, -0.067595385, -0.25041094
0.70552903, -0.029300451, -0.22672056
0.69943106, 0.0287822, -0.1630278
0.70650464, 0.07101024, -0.116683625
0.6911379, 0.074669, -0.09079798
0.6584226, 0.06783939, -0.09201756
0.63305527, 0.056375273, -0.1498563
0.61741406, 0.04393551, -0.20306063
0.6179019, 0.045155067, -0.20354846
0.6518369, 0.049301654, -0.19696271
0.6479342, 0.03149575, -0.22037871
0.6257377, 0.0053661433, -0.2616311
0.6335431, -0.020245017, -0.28995594
0.5969251, -0.022928137, -0.25406972
0.5839975, -0.0031709427, -0.25626495
0.6159506, 0.023416057, -0.23797119
0.62253636, 0.024147792, -0.18257163
0.59790075, -0.003658765, -0.16766223
0.5839975, -0.022440316, -0.1454658
0.59082717, -0.018293727, -0.11153089
0.5964373, 0.0, -0.07908998
0.5925346, 0.022684226, -0.049545567
0.58107054, 0.05296042, -0.0720164
0.56738067, 0.063448794, -0.11104307
0.5732652, 0.029757846, -0.13790439
0.5698503, -0.029544363, -0.19988972
0.5444525, -0.08445617, -0.23309286
0.53176886, -0.11104302, -0.23211719
0.51957303, -0.09738375, -0.2306537
0.51100546, -0.062717065, -0.19549921
0.50515145, -0.018537639, -0.1337578
0.4797841, 0.0039026763, -0.1249768
0.44658098, -0.012439762, -0.14278273
0.41609135, -0.0393011, -0.15010022
0.39974892, -0.06979068, -0.18403512
0.39779758, -0.084943995, -0.18159597
0.4036516, -0.056375176, -0.13522132
0.4019442, -0.0039026763, -0.09299323
0.4036516, 0.03393496, -0.0690894
0.39386442, 0.06027795, -0.05320433
0.38508344, 0.065888, -0.06225974
0.3582526, 0.046618633, -0.062015805
0.3448372, 0.015610705, -0.11299441
0.33065954, -0.015366697, -0.15668596
0.3109023, -0.026342992, -0.1366848
0.3257812, -0.0051222323, -0.1249768
0.33602569, 0.025367348, -0.09787158
0.32309812, 0.06003404, -0.06445499
0.34093451, 0.09372499, -0.06786982
0.37361935, 0.11543357, -0.029788323
0.36313096, 0.1027499, 0.0058540143
0.3301717, 0.050033387, -0.049789503
0.30504826, -0.009512731, -0.105432995
0.28748628, -0.035154514, -0.10884782
0.29480377, 7.3173357E-4, -0.06250365
0.33309868, 0.07125415, 0.010732335
0.35142294, 0.13543478, 0.018781599
0.34434935, 0.16400349, 0.027318684
0.35874045, 0.15229547, 0.055613015
0.35630128, 0.10933569, -0.003933153
0.30846313, 0.056375273, -0.08591966
0.30163345, 0.021708582, -0.13107473
0.32163462, 0.0107323835, -0.19159654
0.3374892, 0.025123436, -0.20769504
0.39264485, 0.074425094, -0.14912455
0.44828835, 0.10884787, -0.089822315
0.43023854, 0.09201761, -0.075431235
0.3782538, 0.038081545, -0.1117748
0.34166628, -0.020245017, -0.13766047
0.3245616, -0.058814384, -0.0983594
0.31212187, -0.058326565, -0.061527982
0.33114737, -0.03637407, -0.054911733
0.3594722, -0.0056100544, -0.0066162245
0.3699606, 0.032471392, 0.028782152
0.36410663, 0.065888, 0.03341656
0.37727812, 0.10738431, 0.056863096
0.383376, 0.15010026, 0.08564525
0.37386328, 0.1532712, 0.08564525
0.33968443, 0.12031189, 0.043173254
0.32065895, 0.07832777, -0.036617983
0.3172441, 0.041984223, -0.060796224
0.31797585, 0.020001203, -0.06323541
0.30992663, 0.018293727, -0.09909116
0.28699845, 0.03905719, -0.069577225
0.2762356, 0.07174197, -0.0022257261
0.29480377, 0.0939689, 0.033172652
0.3345622, 0.10153034, 0.07515682
0.3489838, 0.0983594, 0.10686601
0.3465446, 0.08762711, 0.07954732
0.3672775, 0.0702785, 0.050978605
0.38410777, 0.061497506, 0.06247315
0.4007246, 0.058326565, 0.04512459
0.41877446, 0.049057744, 0.029757846
0.4370682, 0.04564289, 0.036099683
0.44804445, 0.045155067, 0.05808265
0.43560472, 0.054911807, 0.06735147
0.39679146, 0.06466845, 0.017805906
0.37654635, 0.059058297, -0.035886247
0.37557068, 0.04417942, -0.0139337545
0.3714241, 0.015366794, 0.009024909
0.35483778, -0.018049818, -0.0102749895
0.33651352, -0.016098527, -0.01515331
0.35044727, 0.026830815, 0.009512731
0.37410718, 0.07954732, 0.07125415
0.38532734, 0.11348228, 0.09735323
0.3945962, 0.1049452, 0.05979008
0.39852935, 0.058326565, 0.029513935
0.3945962, 0.016342439, 0.014635012
0.3877665, 0.012683674, -0.016372915
0.383376, 0.04539898, -0.020763414
0.3919131, 0.08909058, 0.0078053526
0.40145636, 0.11201872, 0.05000291
0.39386442, 0.120067984, 0.09296273
0.34581286, 0.1161653, 0.098816745
0.30163345, 0.06832721, 0.04488068
0.27525994, 0.006829708, -0.021007326
0.22794013, -0.020976849, -0.03710583
0.18449247, -0.0051222323, -0.02003168
0.16494866, 0.024879524, 0.020488977
0.18376072, 0.0393011, 0.031953096
0.2376968, 0.032959215, 0.018293727
0.27233297, 0.032227483, 0.034392256
0.2569662, 0.04076457, 0.04049018
0.23306237, 0.044667244, 0.031465273
0.21986039, 0.036617983, 0.041465826
0.21498205, 0.01463506, 0.024147741
0.18839514, -0.028324807, -0.019299898
0.15787506, -0.061741415, -0.030276168
0.13543473, -0.06466835, -0.006860136
0.14055698, -0.0393011, 0.020732937
0.15641157, 0.0053661433, 0.041221913
0.16446081, 0.029513935, 0.02829433
0.17376013, 0.008780997, 0.0075613926
0.18034588, -0.032227483, 0.012927584
0.17863847, -0.061741415, 0.017318083
0.16961354, -0.062960975, -0.0132019725
0.18376072, -0.03637407, -0.064211056
0.2154699, 0.014147141, -0.07933389
0.24330688, 0.059058297, -0.042715907
0.23574546, 0.06954677, -0.0061284024
0.22498265, 0.033203226, -0.045399003
0.23159887, -0.018537639, -0.0912858
0.24159946, -0.035398424, -0.094456725
0.22473872, 0.002195298, -0.07665081
0.21937254, 0.053692155, -0.05100908
0.23964812, 0.06783939, -0.027349161
0.24574605, 0.04783819, -0.026861316
0.22550097, 0.019757293, -0.03052008
0.19620048, 0.022684226, -0.0036892418
0.18327288, 0.044667244, 0.019513333
0.19473699, 0.06393672, 0.020001154
0.20571323, 0.07637638, -0.0019818149
0.24135554, 0.06003404, -0.048082076
0.2686742, 0.018781647, -0.07713864
0.26501545, -0.018049818, -0.100310735
0.24964872, -0.030276095, -0.12863557
0.25672227, -0.022440316, -0.14863673
0.27355254, -4.8782237E-4, -0.15741771
0.29724294, 0.025611257, -0.15985689
0.32382986, 0.042228132, -0.12619638
0.33065954, 0.032471392, -0.095920235
0.30895096, -0.02146467, -0.116927564
0.28407145, -0.0917736, -0.12692814
0.27672347, -0.13689819, -0.10348166
0.28062612, -0.14522184, -0.059332732
0.28675452, -0.12323888, -0.018324254
0.27233297, -0.06954677, 0.01658635
0.27721128, -0.030764015, 0.0397584
0.29455987, -0.034666594, 0.041465826
0.28038222, -0.059058297, 0.0039026763
0.27038163, -0.08320609, -0.07421166
0.27379647, -0.07101024, -0.10909174
0.26160064, -0.02686134, -0.116683625
0.24111164, -7.3173357E-4, -0.15034415
0.24794129, 0.0029270314, -0.20745113
0.2655033, -0.021952493, -0.23723945
0.29114506, -0.059302207, -0.24016644
0.28846195, -0.072961524, -0.19623098
0.2716012, -0.063692704, -0.1525394
0.27965045, -0.06881494, -0.10421339
0.28626668, -0.094944544, -0.050521236
0.26477155, -0.12445848, -0.020275591
0.23501371, -0.13519081, 0.0143911
0.21668947, -0.12128754, 0.05954617
0.21425031, -0.10348163, 0.08442564
0.20498148, -0.09152969, 0.09101139
0.18058981, -0.077595934, 0.06198533
0.17010139, -0.07174197, 0.024635565
0.1730284, -0.082474254, 0.01170798
0.14348398, -0.099822864, -0.014177666
0.10003632, -0.12567803, -0.08177307
0.1188484, -0.14717318, -0.12887947
0.17961414, -0.15229547, -0.110067405
0.21790905, -0.14205095, -0.061284073
0.20278622, -0.12153145, -0.016860738
0.19595656, -0.10909174, 0.0041465876
0.22181173, -0.109579556, 0.02365992
0.24281903, -0.09787158, 0.06491231
0.2066889, -0.083937824, 0.08686481
0.17376013, -0.10909174, 0.062960975
0.18132155, -0.16522305, 0.027806507
0.22107998, -0.21647604, 0.0070735705
0.24867305, -0.22794011, 0.031953096
0.24086772, -0.2057437, 0.059058346
0.22696446, -0.18278505, 0.045856323
0.2306232, -0.17449187, 0.036587503
0.22842796, -0.15327111, 0.08662089
0.1979079, -0.13226378, 0.14226438
0.18693163, -0.14936844, 0.14958191
0.20059097, -0.1840046, 0.14104483
0.21376246, -0.19915795, 0.13104422
0.20498148, -0.18424855, 0.14567924
0.17522365, -0.16278389, 0.18205331
0.13860564, -0.16961354, 0.18571207
0.11153089, -0.19205385, 0.17619929
0.088328324, -0.20159712, 0.16787565
0.06686366, -0.20476802, 0.16811955
0.03146525, -0.19668826, 0.20327407
-0.009787155, -0.18815118, 0.22327523
-0.010518907, -0.19988969, 0.20888412
0.014635001, -0.2057437, 0.23013535
0.013903251, -0.1940052, 0.28846198
-0.019299908, -0.1864438, 0.30895096
-0.042959824, -0.18888296, 0.29626727
-0.042228073, -0.17571147, 0.30138955
-0.034422737, -0.1574177, 0.33139127
-0.04661857, -0.15936904, 0.35434994
-0.06860156, -0.19717614, 0.32334206
-0.046130743, -0.25281963, 0.26721072
-0.00661624, -0.2779735, 0.2730647
0.0114640845, -0.26285067, 0.30724353
-0.006128405, -0.2235496, 0.34066013
-0.025153907, -0.19693218, 0.34995943
-0.006860157, -0.18985862, 0.33578175
0.02268425, -0.17595538, 0.36874104
0.032197, -0.15717378, 0.42292106
0.0053661675, -0.15936904, 0.38801044
0.0048783333, -0.19034643, 0.2930964
0.009756668, -0.1940052, 0.28111395
0.014147168, -0.1708331, 0.31456104
0.017562, -0.14595363, 0.32163462
0.051466417, -0.13762997, 0.29602337
0.07101024, -0.12445848, 0.29163286
0.06735149, -0.104457274, 0.30431655
0.06222924, -0.08738311, 0.3162684
0.07783991, -0.104945146, 0.30821922
0.08442566, -0.15375893, 0.28846198
0.05292992, -0.18034588, 0.27623564
0.043905, -0.16449127, 0.29285246
0.07149807, -0.12982462, 0.37630242
0.09223099, -0.10689648, 0.4524349
0.08052299, -0.10640861, 0.43560472
0.07783991, -0.1295807, 0.38776654
0.08759657, -0.14473403, 0.4014564
0.06466841, -0.15229547, 0.4168231
0.025855167, -0.16497913, 0.38898608
0.009756668, -0.16961354, 0.35288647
0.0395145, -0.13909344, 0.35971612
0.06832716, -0.08689528, 0.42243323
0.08491349, -0.0458868, 0.4417026
0.092718825, -0.05320433, 0.37727812
0.09198707, -0.09348108, 0.30602396
0.08979183, -0.13055636, 0.28553495
0.088328324, -0.15449071, 0.29163286
0.08808441, -0.16375953, 0.3065118
0.09735324, -0.16863786, 0.32163462
0.11372615, -0.16497913, 0.3436176
0.14567924, -0.15936904, 0.3848395
0.15787506, -0.15595418, 0.43755603
0.13299556, -0.16473523, 0.44511744
0.09613366, -0.18741944, 0.4421904
0.08052299, -0.21745169, 0.43316552
0.07613249, -0.22818401, 0.40731034
0.08710874, -0.22452526, 0.38947392
0.10613425, -0.21281728, 0.3802051
0.11275048, -0.19546871, 0.34825206
0.10686598, -0.16058864, 0.3299278
0.11665315, -0.13104422, 0.33968443
0.14616705, -0.13982522, 0.3109023
0.1527528, -0.17034528, 0.27160123
0.10808557, -0.20037751, 0.27379647
0.050002918, -0.21501252, 0.27208906
0.04634417, -0.2189152, 0.27721128
0.10125591, -0.21940303, 0.31821978
0.14445966, -0.22379352, 0.33919662
0.14592315, -0.23818462, 0.33261088
0.14787449, -0.24842909, 0.36191136
0.1598264, -0.25772843, 0.43609256
0.15641157, -0.24940477, 0.48490638
0.12104365, -0.21647604, 0.506615
0.08076691, -0.18229721, 0.4988096
0.07003457, -0.1676622, 0.4397513
0.09588974, -0.17132097, 0.3916692
0.11177482, -0.17424795, 0.3816686
0.12128756, -0.19449303, 0.32773253
0.14519139, -0.22257397, 0.28355312
0.16936964, -0.23281842, 0.3172441
0.16324124, -0.22598878, 0.34971553
0.1408009, -0.21476862, 0.3445933
0.14299615, -0.21110985, 0.3445933
0.12445848, -0.21013421, 0.3714241
0.09759716, -0.20647544, 0.39435223
0.10686598, -0.21525644, 0.43072632
0.13811782, -0.2550149, 0.46685648
0.15348457, -0.30285302, 0.45341063
0.13226381, -0.31946984, 0.4285311
0.1083295, -0.29504767, 0.4482884
0.07540074, -0.2452582, 0.45929512
0.07466899, -0.20598762, 0.44048303
0.101499826, -0.17717494, 0.44340998
0.13226381, -0.17815064, 0.43804383
0.14299615, -0.21647604, 0.38874218
0.1278733, -0.26894858, 0.35459384
0.101499826, -0.3023652, 0.35142294
0.08271824, -0.30431655, 0.3611796
0.054667823, -0.27529043, 0.40779817
0.039270584, -0.23281842, 0.45536193
0.027806502, -0.17571147, 0.48466247
0.016586335, -0.13470294, 0.51344454
-7.3174876E-4, -0.13982522, 0.5295736
-0.05271649, -0.17424795, 0.5041757
-0.079089984, -0.22550096, 0.4480444
-0.04661857, -0.2806566, 0.41048127
-0.010762825, -0.29431593, 0.3955719
-0.04954557, -0.24159943, 0.4190184
-0.1117748, -0.18473639, 0.45783156
-0.13326998, -0.1793702, 0.4658808
-0.121074125, -0.20793895, 0.44365388
-0.14375837, -0.21647604, 0.46441734
-0.17988856, -0.20208494, 0.48929688
-0.17598589, -0.18034588, 0.46417344
-0.13936788, -0.15180764, 0.4680761
-0.110067405, -0.12738547, 0.5142068
-0.11762882, -0.13665429, 0.4963704
-0.14522189, -0.17400405, 0.45072752
-0.18208382, -0.22379352, 0.44877622
-0.22915971, -0.2542831, 0.43145815
-0.27772963, -0.24964869, 0.39264485
-0.27163172, -0.21086594, 0.40926164
-0.20720722, -0.1708331, 0.46978348
-0.14619756, -0.14644144, 0.47100306
-0.1337578, -0.14400229, 0.46246597
-0.15790556, -0.16424735, 0.48929688
-0.19427964, -0.20501192, 0.4766132
-0.25163054, -0.24013597, 0.44267824
-0.31629896, -0.22476922, 0.4482884
-0.32556778, -0.18741944, 0.4441418
-0.27187562, -0.13421512, 0.4351168
-0.21013422, -0.081986435, 0.4634417
-0.1542468, -0.067839295, 0.46027076
-0.12424505, -0.10006677, 0.4063347
-0.13839221, -0.17107701, 0.3672775
-0.20062147, -0.24696562, 0.34678853
-0.28236404, -0.26870468, 0.30285302
-0.30190787, -0.21550034, 0.3289521
-0.22745231, -0.13738607, 0.4395073
-0.16058864, -0.067595385, 0.513719
-0.12912339, -0.036861893, 0.52274394
-0.091529734, -0.060277853, 0.50929797
-0.090797976, -0.13494685, 0.491736
-0.15741771, -0.20330454, 0.4524349
-0.24699612, -0.23623328, 0.4326777
-0.28407145, -0.25062433, 0.4175548
-0.26236287, -0.2423312, 0.37849766
-0.21769564, -0.1908343, 0.38264427
-0.16717438, -0.12519021, 0.4395073
-0.12009848, -0.11226263, 0.43243378
-0.10811607, -0.14104478, 0.4043833
-0.15131979, -0.18546811, 0.41316432
-0.22037871, -0.22623268, 0.38630307
-0.28260794, -0.21842737, 0.35459384
-0.30776188, -0.16619869, 0.39654753
-0.30068827, -0.11201872, 0.46514907
-0.28797412, -0.08003514, 0.4744179
-0.24626437, -0.08616355, 0.4634417
-0.19647488, -0.13689819, 0.47368616
-0.18501079, -0.21281728, 0.42511624
-0.22184221, -0.27236345, 0.35313037
-0.2611433, -0.2938281, 0.3536182
-0.29288295, -0.273583, 0.41560352
-0.29995653, -0.22720838, 0.45389846
-0.2669973, -0.18010198, 0.47734493
-0.22769623, -0.1498563, 0.51344454
-0.2086707, -0.14619754, 0.528354
-0.21818347, -0.16912572, 0.5151825
-0.23358071, -0.21379292, 0.47271052
-0.27163172, -0.24623384, 0.41243258
-0.31654286, -0.24623384, 0.35947222
-0.3358123, -0.23916027, 0.3636188
-0.3233725, -0.24940477, 0.37483895
-0.28821802, -0.2733391, 0.35800868
-0.2511427, -0.27260736, 0.3809369
-0.21915914, -0.24598992, 0.45145923
-0.20818289, -0.23428194, 0.46953958
-0.21428078, -0.2376968, 0.47124696
-0.2348003, -0.25257567, 0.4963704
-0.2687047, -0.26821685, 0.51149327
-0.2980052, -0.26553378, 0.48393065
-0.30361527, -0.2411116, 0.47271052
-0.2818762, -0.20428018, 0.49929744
-0.29215118, -0.16205211, 0.53469586
-0.29166338, -0.16278389, 0.5071028
-0.2774857, -0.19766396, 0.4421904
-0.29434645, -0.22525704, 0.40755427
-0.35023385, -0.24355076, 0.39435223
-0.39267537, -0.254527, 0.38215643
-0.37682077, -0.2542831, 0.39191312
-0.35023385, -0.23452586, 0.44755656
-0.34852645, -0.21867129, 0.5014926
-0.3682837, -0.21989085, 0.51713383
-0.37218636, -0.22623268, 0.5183534
-0.37340593, -0.22720838, 0.53201276
-0.39535844, -0.22086655, 0.5554288
-0.4292933, -0.21501252, 0.5749726
-0.42978114, -0.231111, 0.5568923
-0.38974836, -0.25797233, 0.52103657
-0.38218695, -0.26407027, 0.5159142
-0.4021881, -0.24867305, 0.51173717
-0.40831646, -0.2455021, 0.48929688
-0.40904826, -0.24013597, 0.48612595
-0.44587967, -0.21208555, 0.50954187
-0.47371665, -0.19742006, 0.5149386
-0.45197758, -0.21842737, 0.47514963
-0.40416995, -0.25281963, 0.4414587
-0.40096852, -0.2691925, 0.4373121
-0.42100015, -0.27114382, 0.4392634
-0.42197582, -0.2806566, 0.45807546
-0.41685355, -0.27577823, 0.49246773
-0.44514787, -0.25650883, 0.53664714
-0.48566854, -0.21915911, 0.53518367
-0.5083528, -0.19668826, 0.5425012
-0.499084, -0.21525644, 0.53420806
-0.48200983, -0.24794127, 0.47051522
-0.4890834, -0.24574602, 0.42487234
-0.51347506, -0.20379236, 0.45438626
-0.50981635, -0.1718088, 0.47832057
-0.48859558, -0.17132097, 0.43536082
-0.49737656, -0.1864438, 0.38947392
-0.55643487, -0.1805898, 0.35922828
-0.59280896, -0.18107761, 0.3335865
-0.58695495, -0.18107761, 0.3199272
-0.55692273, -0.18180935, 0.31407318
-0.54740995, -0.16156428, 0.32480553
-0.5315554, -0.13421512, 0.35630128
-0.5024988, -0.14522184, 0.37922946
-0.52472574, -0.18449247, 0.37849766
-0.59939474, -0.21867129, 0.354106
-0.6538186, -0.23916027, 0.33407438
-0.6389397, -0.25992367, 0.34654462
-0.61890805, -0.24794127, 0.3845956
-0.62915254, -0.20964637, 0.42072576
-0.6465011, -0.16815004, 0.42926285
-0.62890863, -0.15814942, 0.4109691
-0.6193959, -0.16912572, 0.39215705
-0.5979312, -0.18229721, 0.34312975
-0.5913455, -0.17693102, 0.3240738
-0.6301282, -0.15180764, 0.34581283
-0.638208, -0.14400229, 0.30431655
-0.5908576, -0.1327516, 0.26160064
-0.5120116, -0.123970605, 0.27550387
-0.47396055, -0.13128814, 0.29138896
-0.48859558, -0.14302659, 0.26233235
-0.51960343, -0.1586373, 0.24818522
-0.5261892, -0.1893708, 0.26550332
-0.5583862, -0.20989029, 0.28038222
-0.6235425, -0.19132213, 0.28821802
-0.66503876, -0.15985686, 0.31065837
-0.65552604, -0.12177536, 0.33992836
-0.6193959, -0.07979123, 0.36996064
-0.57204556, -0.06540018, 0.36752144
-0.5405803, -0.109579556, 0.3250495
-0.52643317, -0.17132097, 0.2550149
-0.5486296, -0.19668826, 0.2323306
-0.59695554, -0.19790788, 0.23842853
-0.64284235, -0.17888236, 0.20595714
-0.65820915, -0.11860447, 0.19693223
-0.6386958, -0.055399533, 0.25330746
-0.6193959, -0.032227483, 0.30968267
-0.60768783, -0.062960975, 0.3023652
-0.5845158, -0.12592195, 0.2684303
-0.5789057, -0.18741944, 0.28675455
-0.5815888, -0.21379292, 0.29163286
-0.62842077, -0.1908343, 0.31017056
-0.676015, -0.15595418, 0.33261088
-0.7123891, -0.13543473, 0.36288702
-0.7131209, -0.13006854, 0.3867909
-0.703852, -0.13592255, 0.38752264
-0.65845305, -0.1498563, 0.34434938
-0.6201276, -0.13177596, 0.32334206
-0.63183564, -0.08445617, 0.34434938
-0.6418667, -0.085431814, 0.31529278
-0.64211065, -0.12153145, 0.23501372
-0.6533308, -0.15571027, 0.16446084
-0.70433986, -0.1752236, 0.15226498
-0.7585198, -0.15619814, 0.18790732
-0.7655934, -0.10153029, 0.26428372
-0.70555943, -0.07076632, 0.33553785
-0.6477207, -0.08445617, 0.3550817
-0.65015984, -0.10543297, 0.34215412
-0.6708928, -0.15107585, 0.30821922
-0.67455155, -0.19717614, 0.28943762
-0.7262924, -0.17668712, 0.3287082
-0.8012053, -0.11299436, 0.37825376
-0.7714474, -0.07857168, 0.3811808
-0.67772245, -0.09860331, 0.35849652
-0.65894085, -0.1205558, 0.2982186
-0.6769907, -0.1496124, 0.29724297
-0.6896744, -0.18278505, 0.32309812
-0.673332, -0.21208555, 0.26623505
-0.6955589, -0.20232885, 0.19863966
-0.73800033, -0.15058804, 0.17693108
-0.7445861, -0.0939689, 0.20644496
-0.7133648, -0.076864205, 0.2567223
-0.70604724, -0.08689528, 0.29407203
-0.7165357, -0.108847775, 0.28577885
-0.709706, -0.123970605, 0.24916087
-0.6857717, -0.12665373, 0.2520879
-0.7001933, -0.1105552, 0.30065778
-0.741903, -0.11153089, 0.31773195
-0.76193464, -0.14741714, 0.28208962
-0.7131209, -0.19988969, 0.2601371
-0.67138064, -0.22306179, 0.30187738
-0.70677906, -0.21110985, 0.33992836
-0.755105, -0.18351677, 0.34508112
-0.8012053, -0.12299496, 0.36752144
-0.7970587, -0.07637638, 0.36191136
-0.7751062, -0.050765123, 0.32968387
-0.7585198, -0.035398424, 0.29016936
-0.7231214, -0.07101024, 0.2323306
-0.67138064, -0.13153204, 0.17790672
-0.638208, -0.2001336, 0.16202162
-0.6477207, -0.26333854, 0.13811779
-0.679186, -0.28212008, 0.1295807
-0.7133648, -0.23062319, 0.21376249
-0.74778754, -0.1586373, 0.3360257
-0.75437325, -0.1295807, 0.36947277
-0.7565685, -0.12031189, 0.3611796
-0.75461715, -0.113970056, 0.38874218
-0.7387321, -0.1149457, 0.4109691
-0.7255606, -0.12323888, 0.40340766
-0.74092734, -0.1117748, 0.34971553
-0.7443422, -0.08738311, 0.2879741
-0.7458057, -0.06905885, 0.25916147
-0.73019505, -0.094944544, 0.22303131
-0.74803144, -0.14156313, 0.16738781
-0.7982783, -0.1764432, 0.12811725
-0.7943756, -0.22184218, 0.1100369
-0.7590077, -0.23696502, 0.1305564
-0.75998336, -0.20745113, 0.19863966
-0.7851068, -0.16351563, 0.2508683
-0.7824237, -0.12031189, 0.29114506
-0.7594955, -0.092261426, 0.36922884
-0.76754475, -0.07979123, 0.44340998
-0.7846189, -0.108603865, 0.4236528
-0.7738866, -0.1883951, 0.32334206
-0.75364155, -0.24477036, 0.24086769
-0.73043895, -0.25870407, 0.21400641
-0.7194627, -0.24769735, 0.22303131
-0.7411713, -0.2364772, 0.21400641
